MeterId,ProductName,SKU,Region,Location,Price,Currency,ServiceFamily,Unit,EffectiveDate,Type
6537122a-3c71-5df5-b96c-66e32aa37fb9,Azure Database for MySQL Single Server General Purpose - Compute Gen5,vCore,spaincentral,ES Central,605.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
6537122a-3c71-5df5-b96c-66e32aa37fb9,Azure Database for MySQL Single Server General Purpose - Compute Gen5,vCore,spaincentral,ES Central,1095.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
8de70af1-42d8-58d0-9c3d-51180f603f91,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,swedencentral,SE Central,0.09,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
8de70af1-42d8-58d0-9c3d-51180f603f91,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,swedencentral,SE Central,473.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
8de70af1-42d8-58d0-9c3d-51180f603f91,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,vCore,swedencentral,SE Central,946.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
8dfa7abf-f838-5d5e-b671-ee9ffdf8b1e7,Az DB for MySQL Flex Svr Backup Storage,Backup Storage LRS,japanwest,JA West,0.095,USD,Databases,1 GB/Month,2021-06-01T00:00:00Z,Consumption
8dfc62cb-b6c6-4490-9b60-7cf4af4221d3,Azure Database for MySQL Single Server General Purpose - Compute Gen5,1 vCore,northcentralus,US North Central,0.0876,USD,Databases,1 Hour,2018-05-01T00:00:00Z,Consumption
0f0f1c86-a93c-5dea-90fe-912f9b48ecf6,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,koreasouth,KR South,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
0f0f1c86-a93c-5dea-90fe-912f9b48ecf6,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,koreasouth,KR South,745.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
0f0f1c86-a93c-5dea-90fe-912f9b48ecf6,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,koreasouth,KR South,1491.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
8e60d602-e58b-5968-8b61-78c3cb04f2e2,Az DB for MySQL Flex Svr Backup Storage,Backup Storage LRS,westeurope,EU West,0.103,USD,Databases,1 GB/Month,2021-06-01T00:00:00Z,Consumption
8e9c804b-3c31-4981-bf02-7abcbcc70e28,Azure Database for MySQL Single Server General Purpose - Compute Gen5,1 vCore,switzerlandnorth,CH North,0.11462,USD,Databases,1 Hour,2021-10-01T00:00:00Z,Consumption
8edf43c0-a470-5f0a-94ca-ce3ee577a39c,Azure Database for MySQL Flexible Server General Purpose Ddsv6 Series Compute,1 vCore,polandcentral,PL Central,0.11115,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
8ef09500-0733-52ea-824b-7cbee39a1ae5,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E64d_v5,uksouth,UK South,8.314,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8ef64486-b14f-5fd7-b689-9b91f1425150,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E64d_v5,germanywestcentral,DE West Central,9.146,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8ef96996-ea39-4e59-accc-f88eef795a3d,Azure Database for MySQL Single Server Basic - Compute Gen5,2 vCore,koreacentral,KR Central,0.104,USD,Databases,1 Hour,2018-05-01T00:00:00Z,Consumption
8efe37b6-a0f0-4471-9006-0138d47cde4a,Azure Database for MySQL Standard Storage,Standard,brazilsouth,BR South,0.141378,USD,Databases,1 GB/Month,2017-05-01T00:00:00Z,Consumption
4f6387c8-41d8-4580-a9cf-6deae3574a68,Azure Database for MySQL Single Server General Purpose - Compute Gen5,vCore,southafricawest,ZA West,0.1472,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
4f6387c8-41d8-4580-a9cf-6deae3574a68,Azure Database for MySQL Single Server General Purpose - Compute Gen5,vCore,southafricawest,ZA West,855.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
8f0e61dd-8e27-5351-b9f8-dfff6a56b5eb,Azure Database for MySQL Flexible Server Memory Optimized Eadsv5 Series Compute,1 vCore,westeurope,EU West,0.1429,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
8f191ce5-d090-57a3-9831-420bf2913bc2,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E32d_v5,koreasouth,KR South,4.538,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
697916a1-4f2b-489a-82f6-1f450e8fef5a,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,southindia,IN South,0.1477,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
697916a1-4f2b-489a-82f6-1f450e8fef5a,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,southindia,IN South,826.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
8f21e0b1-4ee7-5a7c-bdac-d1bd6eb4bdb5,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E20d_v5,westus,US West,2.622,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8f284dfc-a012-5f3e-a80d-d0c28b39f91d,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,1 vCore,canadacentral,CA Central,0.0945,USD,Databases,1 Hour,2021-08-01T00:00:00Z,Consumption
8f2b5cda-4870-5b60-83c7-47709c28e771,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E64d_v5,southeastasia,AP Southeast,9.075,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8f2d17e3-8472-5b96-8240-654a0609125f,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E2d_v5,canadacentral,CA Central,0.26,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8f2ff121-3b1a-5e47-84a8-e4508201ed8e,Azure Database for MySQL Flexible Server Memory Optimized Eadsv5 Series Compute,1 vCore,jioindiawest,IN West Jio,0.1347,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
7fa9dc05-8c7c-53b9-b672-b63ad648212e,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,vCore,francesouth,FR South,0.1287,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
7fa9dc05-8c7c-53b9-b672-b63ad648212e,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,vCore,francesouth,FR South,676.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
7fa9dc05-8c7c-53b9-b672-b63ad648212e,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,vCore,francesouth,FR South,1353.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
8f392bd7-4474-50e3-9f0c-dca72ff2aad7,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B16ms,jioindiawest,IN West Jio,1.568,USD,Databases,1 Hour,2023-04-01T00:00:00Z,Consumption
8f56f8b3-a9a1-5305-a4ea-23613968102a,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,1 vCore,southindia,IN South,0.1205,USD,Databases,1 Hour,2021-08-01T00:00:00Z,Consumption
8f68f05b-afff-4243-8bc3-380a386b288c,Azure Database for MySQL Single Server - Backup Storage,Backup LRS,koreacentral,KR Central,0.114,USD,Databases,1 GB/Month,2018-05-01T00:00:00Z,Consumption
8f74497f-7111-5933-8e6d-5f6ffbb9630f,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B2ms2,switzerlandwest,CH West,0.22768,USD,Databases,1 Hour,2022-09-01T00:00:00Z,Consumption
87fde7da-bf8b-4fdd-8e0f-64e647848795,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,brazilsouth,BR South,0.2481,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
87fde7da-bf8b-4fdd-8e0f-64e647848795,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,brazilsouth,BR South,1180.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
8f81c0cd-d7b7-59fd-b3bc-abcc8f91de30,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E2d_v5,jioindiawest,IN West Jio,0.269,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8f83c8df-be42-57af-8faf-c9734553187f,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E48d_v5,eastasia,AP East,7.524,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8f94d3c9-b6ad-555e-be82-64e68d8b640b,Az DB for MySQL Flexible Server Storage,Additional IOPS,westcentralus,US West Central,0.06,USD,Databases,1 IOPS/Month,2021-06-01T00:00:00Z,Consumption
5d828112-89c2-5ead-aa63-9da4e54455af,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,vCore,spaincentral,ES Central,0.0985,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
5d828112-89c2-5ead-aa63-9da4e54455af,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,vCore,spaincentral,ES Central,518.0,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Reservation
5d828112-89c2-5ead-aa63-9da4e54455af,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,vCore,spaincentral,ES Central,1035.0,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Reservation
8fca207b-96f7-505b-adab-8cba76a81021,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E64d_v5,norwayeast,NO East,10.06,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
8ffebc71-9bf5-5898-8522-fed0434bab46,Azure Database for MySQL Flexible Server General Purpose Dadsv5 Series Compute,1 vCore,uksouth,UK South,0.099,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
e09b2a51-f976-5814-bd9c-1b5cf28a5f4a,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,Standard_E64as,austriaeast,AT East,9.1456,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
901d60c7-b421-57cd-b758-d77e1cf3ac79,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,1 vCore,swedencentral,SE Central,0.1206,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
90402231-86b4-560c-8174-90bd420c53f4,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,japanwest,JA West,0.183055,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
904c8dba-ee5e-5041-b261-ae3154bbbb12,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E32d_v5,jioindiawest,IN West Jio,4.31,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
904d83a0-99e2-5730-a7cf-04fc445038e7,Azure Database for MySQL Flexible Server General Purpose Dsv6 Series Compute,1 vCore,southindia,IN South,0.115364,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
9051ebae-c360-5d2f-873b-9c3861239e81,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E96d_v5,westeurope,EU West,13.718,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
491b577b-3ceb-5689-acb2-4f1f5eb68173,Azure Database for MySQL Flexible Server Business Critical Ev3 Series Compute,16 vCore,indonesiacentral,ID Central,0.12762,USD,Databases,1 Hour,2025-05-01T00:00:00Z,Consumption
908b1498-f1a3-5fb9-8fc9-320294a52e43,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B2ms2,swedencentral,SE Central,0.1592,USD,Databases,1 Hour,2023-10-01T00:00:00Z,Consumption
908b8f42-30c9-5352-9d62-dfd007fe079d,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B2S,australiacentral,AU Central,0.0984,USD,Databases,1 Hour,2023-05-01T00:00:00Z,Consumption
90b2032b-ac52-524b-aea1-6bb13c4ed65f,Az DB for MySQL Flexible Server Storage,Storage ZRS,eastus,US East,0.23,USD,Databases,1 GB/Month,2025-01-01T00:00:00Z,Consumption
90b2107d-b92e-5893-92c7-9e1d6499496a,Azure Database for MySQL Flexible Server Memory Optimized Eadsv5 Series Compute,1 vCore,southindia,IN South,0.1347,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
5d2eb4ea-d9aa-552c-96e2-d259143edccb,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,malaysiawest,MY West,0.12762,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
5d2eb4ea-d9aa-552c-96e2-d259143edccb,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,malaysiawest,MY West,671.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
5d2eb4ea-d9aa-552c-96e2-d259143edccb,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,malaysiawest,MY West,1341.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
90ca0dc2-6aff-5f04-8a95-508c2841b2a6,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,1 vCore,australiasoutheast,AU Southeast,0.1175,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
90d16dc5-14ee-5d43-9786-05ee8561cc7f,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B8ms,brazilsouth,BR South,1.12,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
90d4046f-b7fc-4a4f-b403-0f0d7fb6e4a2,Azure Database for MySQL Single Server - Backup Storage,Backup LRS,uaenorth,AE North,0.12,USD,Databases,1 GB/Month,2019-02-01T00:00:00Z,Consumption
90d4b006-b853-5100-9d23-269e1d8f80a7,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,southcentralus,US South Central,0.14172,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
9c25e197-c8c7-5059-98d0-a61acaff9a68,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,Standard_Eas,southcentralus,US South Central,0.1418,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
916a649c-8e21-5704-91a4-6c3ca673ef18,Azure Database for MySQL General Purpose - Large-Scale Storage,General Purpose,belgiumcentral,BE Central,0.0685,USD,Databases,1 GB/Month,2025-09-01T00:00:00Z,Consumption
916ccc8b-dc92-4061-9709-12dd6d12126a,Azure Database for MySQL Single Server General Purpose - Storage,General Purpose,westeurope,EU West,0.1369,USD,Databases,1 GB/Month,2018-05-01T00:00:00Z,Consumption
4c4f100e-0de9-598a-8dc9-1144e5409af9,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,australiacentral,AU Central,0.1402,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
4c4f100e-0de9-598a-8dc9-1144e5409af9,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,australiacentral,AU Central,621.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
4c4f100e-0de9-598a-8dc9-1144e5409af9,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,australiacentral,AU Central,1241.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
91cd4050-acbe-5f69-9ebe-986a194132f0,Az DB for MySQL Flexible Server Storage,Additional IOPS ZRS,australiaeast,AU East,0.138,USD,Databases,1 IOPS/Month,2025-01-01T00:00:00Z,Consumption
91f26457-84a1-56a6-9ffa-664e3e9aa6cf,Azure Database for MySQL Flexible Server Memory Optimized Eadsv5 Series Compute,1 vCore,australiasoutheast,AU Southeast,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
35ff1806-3f94-51e1-9062-5808cb86cc99,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,australiacentral2,AU Central 2,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
35ff1806-3f94-51e1-9062-5808cb86cc99,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,australiacentral2,AU Central 2,745.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
35ff1806-3f94-51e1-9062-5808cb86cc99,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,australiacentral2,AU Central 2,1491.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
0eb74eb9-9387-57e2-aeb9-a6bbdac54b31,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,Standard_E4as,indonesiacentral,ID Central,0.51048,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
922aa3c5-7b09-46fe-995f-1533ecf4fa54,Azure Database for MySQL General Purpose - Large-Scale Storage,General Purpose,australiaeast,AU East,0.069,USD,Databases,1 GB/Month,2019-02-01T00:00:00Z,Consumption
c7dc3ef4-7228-4ff3-9fa7-a7e90e138707,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,centralus,US Central,0.1418,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
c7dc3ef4-7228-4ff3-9fa7-a7e90e138707,Azure Database for MySQL Single Server Memory Optimized - Compute Gen5,vCore,centralus,US Central,680.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
92b0e463-2af9-5454-a3c8-2de04d971986,Az DB for MySQL Flex Svr Backup Storage,Backup Storage LRS,brazilsoutheast,BR Southeast,0.124,USD,Databases,1 GB/Month,2023-10-01T00:00:00Z,Consumption
92bb9c2d-e499-5589-abba-262665f8b2b4,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,1 vCore,australiacentral,AU Central,0.1402,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
92bc8067-541e-554f-bad6-7bab88182b31,Azure Database for MySQL Flexible Server General Purpose Dsv6 Series Compute,1 vCore,uaecentral,AE Central,0.142104,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
92cd7a22-b078-432f-a8ae-d12c41062cb8,Azure Database for MySQL Single Server Basic - Compute Gen5,2 vCore,japanwest,JA West,0.1142,USD,Databases,1 Hour,2018-05-01T00:00:00Z,Consumption
92e8b143-678f-553c-8709-2d1dd1d56bd0,Azure Database for MySQL Single Server Basic - Storage,Basic,brazilsoutheast,BR Southeast,0.247,USD,Databases,1 GB/Month,2020-08-25T00:00:00Z,Consumption
92eba726-577b-5c7e-907b-695c7af0a486,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B1MS,southcentralus,US South Central,0.0204,USD,Databases,1 Hour,2021-12-01T00:00:00Z,Consumption
92ed8cb1-7f65-5f79-b973-ad49fd89de6f,Az DB for MySQL Flex Svr Backup Storage,Backup Storage ZRS,italynorth,IT North,0.103,USD,Databases,1 GB/Month,2025-01-01T00:00:00Z,Consumption
b2a06866-8043-5b01-9303-f621042a10e0,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,vCore,uaenorth,AE North,0.142,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
b2a06866-8043-5b01-9303-f621042a10e0,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,vCore,uaenorth,AE North,746.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
b2a06866-8043-5b01-9303-f621042a10e0,Azure Database for MySQL Flexible Server Memory Optimized Eadsv6 Series Compute,vCore,uaenorth,AE North,1493.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
9334c826-927e-5693-b2f6-4a01211816e6,Az DB for MySQL Flexible Server Storage,Additional IOPS,northcentralus,US North Central,0.05,USD,Databases,1 IOPS/Month,2021-06-01T00:00:00Z,Consumption
93373e09-5389-5caf-9537-1c893662df10,Azure Database for MySQL Flexible Server General Purpose Dadsv6 Series Compute,1 vCore,westus2,US West 2,0.0855,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
933f3187-ebed-53f3-9bc4-5f569acd25f2,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B4ms,francecentral,FR Central,0.304,USD,Databases,1 Hour,2022-05-01T00:00:00Z,Consumption
93646547-7c05-56a1-85b1-f80734d599f2,Az DB for MySQL Flexible Server Storage,Storage GP Accelerated Logs,westus,US West,0.06681,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
9371aaf2-8699-5c6f-b2c5-0758d6f6f05b,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,usgovvirginia,US Gov Virginia,0.147625,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
9375a35e-19c1-5cca-92a8-fda29902b9a7,Azure Database for MySQL Flexible Server General Purpose Dsv6 Series Compute,1 vCore,centralus,US Central,0.093972,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
fb288645-b1cd-5289-8820-4e45ed8d3d77,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,southcentralus,US South Central,0.1026,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
fb288645-b1cd-5289-8820-4e45ed8d3d77,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,southcentralus,US South Central,539.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
fb288645-b1cd-5289-8820-4e45ed8d3d77,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,southcentralus,US South Central,1079.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
4fde4d11-3a2f-5fa2-94ad-2efa1720c736,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,centralus,US Central,0.096615,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
4fde4d11-3a2f-5fa2-94ad-2efa1720c736,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,centralus,US Central,508.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
4fde4d11-3a2f-5fa2-94ad-2efa1720c736,Azure Database for MySQL Flexible Server General Purpose Dasv6 Series Compute,vCore,centralus,US Central,1016.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
93816c65-6e21-583e-95d1-1b600b71e804,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Standard_B20ms,northeurope,EU North,1.44,USD,Databases,1 Hour,2025-03-01T00:00:00Z,Consumption
938c44ca-af38-51ec-a86f-5fbcd0b091eb,Azure Database for MySQL Flexible Server Memory Optimized Edsv5 Series Compute,Standard_E48d_v5,koreacentral,KR Central,6.806,USD,Databases,1 Hour,2022-07-01T00:00:00Z,Consumption
939328e0-0bb5-4c64-bc6a-18c5db3e61a9,Azure Database for MySQL Single Server General Purpose - Storage,General Purpose,francecentral,FR Central,0.1334,USD,Databases,1 GB/Month,2018-05-01T00:00:00Z,Consumption
939d8d50-8db3-5787-9f58-b662bd1fe166,Az DB for MySQL Flexible Server Storage,Additional IOPS,westus3,US West 3,0.05,USD,Databases,1 IOPS/Month,2023-08-01T00:00:00Z,Consumption
b2715b80-3e88-5633-9db9-6059cab7982e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,Standard_Eas,swedensouth,SE South,0.1567,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
93f2dc59-f440-5d40-8ebb-d5e3ede26064,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,1 vCore,norwaywest,NO West,0.204347,USD,Databases,1 Hour,2021-08-01T00:00:00Z,Consumption
9404a9f0-c95f-5da9-b88e-c3c8861f148c,Azure Database for MySQL Flexible Server Memory Optimized Edsv6 Series Compute,1 vCore,uaenorth,AE North,0.168883,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
c01c6dc9-c689-58d7-a352-9933acc44d56,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,vCore,australiaeast,AU East,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
c01c6dc9-c689-58d7-a352-9933acc44d56,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,vCore,australiaeast,AU East,745.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
c01c6dc9-c689-58d7-a352-9933acc44d56,Azure Database for MySQL Flexible Server Confidential Compute ECadsv6 Series,vCore,australiaeast,AU East,1491.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
941f3724-036c-5524-9dbc-8f345ad77c43,Az DB for MySQL Flexible Server Storage,Storage ZRS,germanywestcentral,DE West Central,0.138,USD,Databases,1 GB/Month,2025-01-01T00:00:00Z,Consumption
942759cb-6555-5990-82c5-593f36c7b337,Azure Database for MySQL Flexible Server Burstable BS Series Compute,B2S,southindia,IN South,0.098,USD,Databases,1 Hour,2022-09-01T00:00:00Z,Consumption
942a29b2-d316-53a8-865b-cb3f2ab1de1c,Azure Database for MySQL Flexible Server General Purpose Dsv6 Series Compute,1 vCore,japaneast,JA East,0.11078,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
943cc3db-2894-5c40-be82-05d8b54eaef3,Azure Database for MySQL Flexible Server General Purpose Ddsv6 Series Compute,1 vCore,canadacentral,CA Central,0.1026,USD,Databases,1 Hour,2025-08-01T00:00:00Z,Consumption
94456a68-eb2b-5640-940c-ee5c06ca7c6b,Azure Database for MySQL Flexible Server Burstable BS Series Compute,Basic,polandcentral,PL Central,0.00995,USD,Databases,1 Hour,2025-03-01T00:00:00Z,Consumption
9458e755-e677-5f12-9b8e-602802296710,Az DB for MySQL Flexible Server Storage,Paid IO LRS,southindia,IN South,0.302,USD,Databases,1M,2022-10-01T00:00:00Z,Consumption
ee095f48-ab7f-59c7-a800-962f2788108e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,southindia,IN South,0.1347,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Consumption
ee095f48-ab7f-59c7-a800-962f2788108e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,southindia,IN South,708.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
ee095f48-ab7f-59c7-a800-962f2788108e,Azure Database for MySQL Flexible Server�Memory Optimized�Edsv4 Series Compute,vCore,southindia,IN South,1415.0,USD,Databases,1 Hour,2025-06-01T00:00:00Z,Reservation
fb36e29e-7f1c-517a-b3ad-d51c59fb024b,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,southcentralus,US South Central,0.1418,USD,Databases,1 Hour,2025-07-01T00:00:00Z,Consumption
fb36e29e-7f1c-517a-b3ad-d51c59fb024b,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,southcentralus,US South Central,745.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
fb36e29e-7f1c-517a-b3ad-d51c59fb024b,Azure Database for MySQL Flexible Server Memory Optimized Easv6 Series Compute,vCore,southcentralus,US South Central,1491.0,USD,Databases,1 Hour,2025-09-01T00:00:00Z,Reservation
949e31bd-abc3-5867-b75a-c47056c37c14,Azure Database for MySQL Flexible Server General Purpose Ddsv4 Series Compute,1 vCore,australiacentral,AU Central,0.1175,USD,Databases,1 Hour,2023-08-01T00:00:00Z,Consumption
